movieId,title,genres,avg_rating,rating_count,tmdbId,all_tags,content_text
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,3.823529411764706,17.0,11770.0,,actioncomedy shaolin soccer (siu lam juk kau)
6619,Uptown Girls (2003),Comedy,2.9166666666666665,6.0,14926.0,,comedy uptown girls
6620,American Splendor (2003),Comedy|Drama,3.8333333333333335,18.0,2771.0,cancer,comedydrama american splendor cancer
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,1.9,5.0,10923.0,,actionadventurechildrenfantasy agent cody banks
6625,Camp Nowhere (1994),Adventure|Children|Comedy,2.5,4.0,17745.0,,adventurechildrencomedy camp nowhere
6628,Hot Dog... The Movie (1984),Comedy,2.0,1.0,21989.0,,comedy hot dog... the movie
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,3.5,3.0,18573.0,,crimehorrormysterythriller house of wax
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,1.5,2.0,41759.0,,horrorsci-fithriller man's best friend
6636,"Sure Thing, The (1985)",Comedy|Romance,3.75,4.0,8992.0,road trip,"comedyromance sure thing, the road trip"
6638,Valley Girl (1983),Comedy|Romance,2.1666666666666665,3.0,19053.0,,comedyromance valley girl
6639,Wait Until Dark (1967),Drama|Thriller,3.4285714285714284,7.0,11206.0,blindness,dramathriller wait until dark blindness
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,2.625,4.0,18148.0,,drama tokyo story (tôkyô monogatari)
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,4.0,1.0,54898.0,,"dramaromance green ray, the (rayon vert, le)"
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,3.7857142857142856,7.0,636.0,,actionadventuredramasci-fi thx 1138
6650,Kind Hearts and Coronets (1949),Comedy|Drama,3.3333333333333335,3.0,11898.0,family multiple roles murder,comedydrama kind hearts and coronets family multiple roles murder
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,3.5,1.0,35072.0,,adventuresci-fi atragon (kaitei gunkan)
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,4.0,1.0,44585.0,,horrorsci-fi attack of the puppet people
6658,10 (1979),Comedy|Romance,3.375,4.0,9051.0,,comedyromance 10
6659,Tremors (1990),Comedy|Horror|Sci-Fi,3.4375,16.0,9362.0,,comedyhorrorsci-fi tremors
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,3.5,1.0,19542.0,ballet,"dramafantasymusicalromance red shoes, the ballet"
6662,"Pink Panther, The (1963)",Comedy|Crime,3.4545454545454546,11.0,936.0,clousseau,"comedycrime pink panther, the clousseau"
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,3.4,5.0,12268.0,,"comedycrime pink panther strikes again, the"
6664,Commando (1985),Action|Adventure,3.5,6.0,10999.0,,actionadventure commando
6665,Dracula (1979),Horror|Romance,4.5,1.0,33521.0,,horrorromance dracula
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,4.3,5.0,4593.0,,"comedydramafantasy discreet charm of the bourgeoisie, the (charme discret de la bourgeoisie, le)"
6667,Waco: The Rules of Engagement (1997),Documentary,3.5,1.0,34044.0,fbi,documentary waco: the rules of engagement fbi
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,,,12276.0,in netflix queue,"dramaromance road home, the (wo de fu qin mu qin) in netflix queue"
6669,Ikiru (1952),Drama,3.4166666666666665,6.0,3782.0,terminal illness meditative philosophical poignant purposefulness,drama ikiru terminal illness meditative philosophical poignant purposefulness
6670,Comic Book Villains (2002),Comedy,2.25,2.0,36629.0,,comedy comic book villains
6671,"Angel at My Table, An (1990)",Drama,4.0,1.0,2891.0,,"drama angel at my table, an"
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,3.5,1.0,20815.0,,"dramasci-fi handmaid's tale, the"
6679,Revolution OS (2001),Documentary,4.0,1.0,19433.0,,documentary revolution os
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,4.0,2.0,6619.0,,dramaromance death in venice (morte a venezia)
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,2.7,5.0,10610.0,,"actioncomedycrimefantasy medallion, the"
6687,My Boss's Daughter (2003),Comedy|Romance,2.0,4.0,2830.0,,comedyromance my boss's daughter
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,3.5,1.0,15920.0,,comedydrama autumn spring (babí léto)
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,4.0,1.0,21413.0,,"comedydramaromance battle of shaker heights, the"
6691,Dust (2001),Drama|Western,2.5,1.0,16405.0,,dramawestern dust
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,2.0,1.0,33255.0,,documentary stoked: the rise and fall of gator
6695,Jeepers Creepers 2 (2003),Horror|Thriller,1.875,4.0,11351.0,,horrorthriller jeepers creepers 2
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,2.5,1.0,333.0,,comedydramamusicalromance bollywood/hollywood
6699,Once Upon a Time in the Midlands (2002),Drama,3.0,1.0,22200.0,,drama once upon a time in the midlands
6702,Dickie Roberts: Former Child Star (2003),Comedy,2.3,5.0,13778.0,,comedy dickie roberts: former child star
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,2.5,1.0,1415.0,,comedycrimedramathriller party monster
6706,Taking Sides (2001),Drama,3.5,1.0,31094.0,,drama taking sides
6707,Cabin Fever (2002),Horror|Thriller,2.875,8.0,11547.0,,horrorthriller cabin fever
6708,Matchstick Men (2003),Comedy|Crime|Drama,3.7205882352941178,34.0,7270.0,con men fatherhood,comedycrimedrama matchstick men con men fatherhood
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,3.2142857142857144,14.0,1428.0,,actionadventurecrimethriller once upon a time in mexico
6710,Dummy (2002),Comedy|Drama|Romance,3.625,4.0,17906.0,vertriloquism,comedydramaromance dummy vertriloquism
6711,Lost in Translation (2003),Comedy|Drama|Romance,4.033783783783784,74.0,153.0,atmospheric japan,comedydramaromance lost in translation atmospheric japan
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,3.8,5.0,33320.0,in netflix queue,animationdramaromance millennium actress (sennen joyû) in netflix queue
6715,Children of the Night (1991),Horror,3.5,1.0,61054.0,,horror children of the night
6718,Gotcha! (1985),Comedy,2.5,1.0,27590.0,,comedy gotcha!
6720,Kuffs (1992),Action|Comedy|Crime,2.5,2.0,14603.0,,actioncomedycrime kuffs
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,3.357142857142857,7.0,10617.0,,actionadventuredrama once upon a time in china (wong fei hung)
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,2.5,1.0,10618.0,,actionromance once upon a time in china ii (wong fei-hung ji yi: naam yi dong ji keung)
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,3.0,2.0,10619.0,,action once upon a time in china iii (wong fei-hung tsi sam: siwong tsangba)
6724,Paper Moon (1973),Comedy|Crime|Drama,3.6,5.0,11293.0,in netflix queue,comedycrimedrama paper moon in netflix queue
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,3.625,8.0,8408.0,,horrorsci-fithriller day of the dead
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,3.75,2.0,14030.0,matchmaker,"comedymusicalromance hello, dolly! matchmaker"
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,2.0,2.0,2687.0,,comedyromancesci-fithriller memoirs of an invisible man
6744,Once Bitten (1985),Comedy|Horror,2.25,4.0,19064.0,vampire,comedyhorror once bitten vampire
6746,Squirm (1976),Horror|Romance,2.0,1.0,25241.0,,horrorromance squirm
6748,"Brood, The (1979)",Horror,3.0,1.0,28942.0,,"horror brood, the"
6750,Anything Else (2003),Comedy|Drama|Romance,2.8333333333333335,3.0,10739.0,,comedydramaromance anything else
6751,Cold Creek Manor (2003),Drama|Thriller,2.5,1.0,12767.0,,dramathriller cold creek manor
6752,"Fighting Temptations, The (2003)",Drama,3.5,1.0,22309.0,,"drama fighting temptations, the"
6753,Secondhand Lions (2003),Children|Comedy|Drama,3.5,12.0,13156.0,animal movie,childrencomedydrama secondhand lions animal movie
6754,Underworld (2003),Action|Fantasy|Horror,3.5,33.0,277.0,,actionfantasyhorror underworld
6755,Bubba Ho-tep (2002),Comedy|Horror,3.3214285714285716,14.0,9707.0,,comedyhorror bubba ho-tep
6760,In This World (2002),Adventure|Drama,3.0,2.0,36791.0,,adventuredrama in this world
6763,Duplex (2003),Comedy|Crime,2.4285714285714284,7.0,7288.0,,comedycrime duplex
6764,"Rundown, The (2003)",Action|Adventure|Comedy,3.1470588235294117,17.0,10159.0,,"actionadventurecomedy rundown, the"
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,3.2777777777777777,9.0,10934.0,,comedydramaromance under the tuscan sun
6768,Luther (2003),Drama,4.0,1.0,5653.0,religion,drama luther religion
6769,Mambo Italiano (2003),Comedy,3.0,1.0,321.0,,comedy mambo italiano
6770,My Life Without Me (2003),Drama|Romance,3.5,2.0,20.0,adultery terminal illness,dramaromance my life without me adultery terminal illness
6772,To Be and to Have (Être et avoir) (2002),Documentary,3.0,1.0,5168.0,,documentary to be and to have (être et avoir)
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,3.7045454545454546,22.0,9662.0,biking,"animationcomedyfantasy triplets of belleville, the (les triplettes de belleville) biking"
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,3.6875,8.0,837.0,,fantasyhorrorsci-fithriller videodrome
6775,Life and Debt (2001),Documentary,4.0,1.0,20303.0,,documentary life and debt
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,4.166666666666667,3.0,19666.0,india,comedydramamusicalromance lagaan: once upon a time in india india
6777,Judgment at Nuremberg (1961),Drama,3.6,5.0,821.0,,drama judgment at nuremberg
6780,"Brief History of Time, A (1991)",Documentary,3.25,2.0,1358.0,,"documentary brief history of time, a"
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,4.0,1.0,11475.0,,comedymusical leningrad cowboys go america
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,3.5,3.0,776.0,,"comedydrama rules of the game, the (la règle du jeu)"
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,3.75,4.0,16563.0,lonesome polecat,comedymusicalromancewestern seven brides for seven brothers lonesome polecat
6786,Kiss of the Spider Woman (1985),Drama,3.875,4.0,11703.0,in netflix queue,drama kiss of the spider woman in netflix queue
6787,All the President's Men (1976),Drama|Thriller,4.018518518518518,27.0,891.0,journalism watergate deep throat,dramathriller all the president's men journalism watergate deep throat
6788,Angie (1994),Comedy|Drama|Romance,2.0,1.0,83714.0,pregnancy,comedydramaromance angie pregnancy
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,4.0,1.0,12531.0,,"dramamysteryromance apartment, the (appartement, l')"
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,3.5,3.0,10881.0,,dramafantasysci-fi avalon
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,4.4,5.0,11832.0,food,drama babette's feast (babettes gæstebud) food
6793,Beethoven (1992),Children|Comedy|Drama,1.7727272727272727,11.0,11806.0,,childrencomedydrama beethoven
6794,Beethoven's 2nd (1993),Children|Comedy,1.5,5.0,10438.0,,childrencomedy beethoven's 2nd
6796,Boyz N the Hood (1991),Crime|Drama,3.7222222222222223,18.0,650.0,,crimedrama boyz n the hood
6797,Bugsy (1991),Crime|Drama,3.0,1.0,10337.0,,crimedrama bugsy
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,2.75,2.0,8446.0,,childrencomedycrimemusical bugsy malone
6800,Cobra (1986),Action|Crime,2.3333333333333335,3.0,9874.0,,actioncrime cobra
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,3.5,1.0,29161.0,,horrormysterythriller phenomena (a.k.a. creepers)
6804,Crimewave (1985),Comedy|Crime,2.0,1.0,21627.0,,comedycrime crimewave
6807,Monty Python's The Meaning of Life (1983),Comedy,3.95,40.0,4543.0,british comedy,comedy monty python's the meaning of life british comedy
6808,Where Eagles Dare (1968),Action|Adventure|War,4.0,4.0,11046.0,,actionadventurewar where eagles dare
6809,Tightrope (1984),Thriller,3.0,1.0,11707.0,,thriller tightrope
6810,Sleeping with the Enemy (1991),Drama|Thriller,2.5,5.0,7442.0,domestic violence,dramathriller sleeping with the enemy domestic violence
6811,PCU (1994),Comedy,2.5,5.0,14425.0,,comedy pcu
6812,"Rookie, The (1990)",Action|Comedy|Thriller,2.25,2.0,6723.0,,"actioncomedythriller rookie, the"
6814,City Heat (1984),Action|Comedy,3.0,1.0,16969.0,,actioncomedy city heat
6816,Three O'Clock High (1987),Comedy,4.0,1.0,13339.0,,comedy three o'clock high
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,3.0,1.0,28761.0,,"adventuredrama white hunter, black heart"
6818,Come and See (Idi i smotri) (1985),Drama|War,5.0,2.0,25237.0,atmospheric bleak disturbing gritty harsh,dramawar come and see (idi i smotri) atmospheric bleak disturbing gritty harsh
6820,Ginger Snaps (2000),Drama|Horror|Thriller,4.0,6.0,9871.0,werewolf,dramahorrorthriller ginger snaps werewolf
6821,More American Graffiti (1979),Comedy,3.0,1.0,33258.0,,comedy more american graffiti
6827,It's Pat (1994),Comedy,0.8333333333333334,3.0,33783.0,,comedy it's pat
6832,Regarding Henry (1991),Drama,3.6,5.0,11364.0,amnesia,drama regarding henry amnesia
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,5.0,1.0,39916.0,,actionhorrorsci-fi alien contamination
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,3.5,1.0,31634.0,,"sci-fi amazing transparent man, the"
6837,Love Affair (1939),Comedy|Drama|Romance,3.0,1.0,43739.0,,comedydramaromance love affair
6849,Scrooge (1970),Drama|Fantasy|Musical,,,13765.0,christmas,dramafantasymusical scrooge christmas
6850,Leap of Faith (1992),Comedy|Drama,2.3333333333333335,3.0,12772.0,,comedydrama leap of faith
6851,"Gas, Food, Lodging (1992)",Drama|Romance,2.75,2.0,47866.0,,"dramaromance gas, food, lodging"
6852,In Cold Blood (1967),Crime|Drama,3.625,4.0,18900.0,black and white capote crime death penalty murder,crimedrama in cold blood black and white capote crime death penalty murder
6853,Campus Man (1987),Comedy,1.0,1.0,73265.0,,comedy campus man
6856,Yankee Doodle Dandy (1942),Drama|Musical,4.0,2.0,3087.0,biopic,dramamusical yankee doodle dandy biopic
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,3.769230769230769,13.0,14282.0,,actionadventureanimationfantasy ninja scroll (jûbei ninpûchô)
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,3.75,2.0,11502.0,,drama knife in the water (nóz w wodzie)
6860,Mobsters (1991),Crime|Drama,2.0,1.0,21219.0,,crimedrama mobsters
6862,Out of Time (2003),Crime|Drama|Thriller,3.5,2.0,2116.0,,crimedramathriller out of time
6863,School of Rock (2003),Comedy|Musical,3.4015151515151514,66.0,1584.0,school,comedymusical school of rock school
6867,"Station Agent, The (2003)",Comedy|Drama,3.5833333333333335,12.0,2056.0,trains,"comedydrama station agent, the trains"
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,3.4285714285714284,7.0,4997.0,,crimedramamysterythriller wonderland
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,3.8333333333333335,3.0,8439.0,,crimedocumentary bus 174 (ônibus 174)
6870,Mystic River (2003),Crime|Drama|Mystery,3.7115384615384617,52.0,322.0,child abuse kidnapping,crimedramamystery mystic river child abuse kidnapping
6872,"House of the Dead, The (2003)",Action|Horror,1.125,4.0,11059.0,,"actionhorror house of the dead, the"
6873,Intolerable Cruelty (2003),Comedy|Romance,3.175,20.0,11775.0,,comedyromance intolerable cruelty
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,3.9618320610687023,131.0,24.0,martial arts revenge,actioncrimethriller kill bill: vol. 1 martial arts revenge
6879,Runaway Jury (2003),Drama|Thriller,3.4411764705882355,17.0,11329.0,,dramathriller runaway jury
6880,"Texas Chainsaw Massacre, The (2003)",Horror,1.8571428571428572,7.0,9373.0,,"horror texas chainsaw massacre, the"
6881,Pieces of April (2003),Comedy|Drama,3.0714285714285716,7.0,1550.0,thanksgiving,comedydrama pieces of april thanksgiving
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,2.5,1.0,5493.0,,actionadventuresci-fi returner (ritaanaa)
6883,Sylvia (2003),Drama|Romance,3.0,1.0,28200.0,,dramaromance sylvia
6884,Veronica Guerin (2003),Crime|Drama|Thriller,3.0,2.0,10629.0,,crimedramathriller veronica guerin
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,2.8333333333333335,3.0,10944.0,,crimedramamysteryromancethriller in the cut
6886,Beyond Borders (2003),Drama|Romance|War,3.5,1.0,9839.0,,dramaromancewar beyond borders
6887,Radio (2003),Drama,4.1,5.0,13920.0,,drama radio
6888,Scary Movie 3 (2003),Comedy|Horror,2.275,20.0,4256.0,,comedyhorror scary movie 3
6889,Brother Bear (2003),Adventure|Animation|Children,3.0,2.0,10009.0,,adventureanimationchildren brother bear
6890,Elephant (2003),Drama,3.5555555555555554,9.0,1807.0,adolescence violence in america,drama elephant adolescence violence in america
6893,"Italian Job, The (1969)",Action|Comedy|Crime,3.85,10.0,10536.0,,"actioncomedycrime italian job, the"
6898,Sweet Sixteen (2002),Drama,3.3333333333333335,3.0,1376.0,,drama sweet sixteen
6899,Alien from L.A. (1988),Sci-Fi,3.5,1.0,31397.0,,sci-fi alien from l.a.
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,4.0,2.0,20312.0,,adventurecomedydramafantasymysterysci-fithriller interstate 60
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,3.25,2.0,10389.0,transplants,"thriller eye, the (gin gwai) (jian gui) transplants"
6911,"Jolson Story, The (1946)",Musical,3.5,1.0,31206.0,,"musical jolson story, the"
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,3.5,1.0,28658.0,rita hayworth can dance!,comedymusicalromance you'll never get rich rita hayworth can dance!
6918,"Unvanquished, The (Aparajito) (1957)",Drama,3.75,2.0,897.0,india,"drama unvanquished, the (aparajito) india"
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,3.5,3.0,11657.0,,"crimethriller cercle rouge, le (red circle, the)"
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,4.0,1.0,10922.0,,"dramaromancethriller human stain, the"
6932,Shattered Glass (2003),Crime|Drama,3.5,7.0,13537.0,journalism,crimedrama shattered glass journalism
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,3.151898734177215,79.0,605.0,,"actionadventuresci-fithrillerimax matrix revolutions, the"
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,4.0,1.0,33222.0,,"documentary revolution will not be televised, the (a.k.a. chavez: inside the coup)"
6936,Elf (2003),Children|Comedy|Fantasy,3.6923076923076925,39.0,10719.0,christmas,childrencomedyfantasy elf christmas
6938,Billabong Odyssey (2003),Documentary,4.0,1.0,23995.0,big wave surfing,documentary billabong odyssey big wave surfing
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,4.0,1.0,1277.0,,dramaromance gloomy sunday (ein lied von liebe und tod)
6942,Love Actually (2003),Comedy|Drama|Romance,3.788135593220339,59.0,508.0,,comedydramaromance love actually
6944,Father of the Bride (1991),Comedy,3.5,13.0,11846.0,remake wedding,comedy father of the bride remake wedding
6945,My Architect: A Son's Journey (2003),Documentary,4.25,2.0,50314.0,,documentary my architect: a son's journey
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,2.75,2.0,10715.0,,actionanimationchildrenfantasy looney tunes: back in action
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,3.638888888888889,36.0,8619.0,,adventuredramawar master and commander: the far side of the world
6948,Tupac: Resurrection (2003),Documentary,4.0,1.0,21525.0,music business rap,documentary tupac: resurrection music business rap
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,3.5,1.0,14892.0,,"comedymysterysci-fi big empty, the"
6950,"Missing, The (2003)",Adventure|Thriller|Western,3.6666666666666665,3.0,12146.0,,"adventurethrillerwestern missing, the"
6951,"Cat in the Hat, The (2003)",Children|Comedy,2.1,5.0,10588.0,,"childrencomedy cat in the hat, the"
6952,Gothika (2003),Horror|Thriller,3.111111111111111,9.0,4970.0,,horrorthriller gothika
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,3.3,25.0,470.0,depressing,crimedramamysteryromancethriller 21 grams depressing
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,4.0,3.0,11042.0,,"comedycrimedramamysteryromance barbarian invasions, the (les invasions barbares)"
6957,Bad Santa (2003),Comedy|Crime,3.3653846153846154,26.0,10147.0,,comedycrime bad santa
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,2.5,10.0,10756.0,,"childrencomedyfantasyhorror haunted mansion, the"
6959,Timeline (2003),Action|Adventure|Sci-Fi,2.0,3.0,9562.0,,actionadventuresci-fi timeline
6961,Damage (Fatale) (1992),Drama,4.0,1.0,11012.0,,drama damage (fatale)
6962,OT: Our Town (2002),Documentary,3.5,1.0,279714.0,,documentary ot: our town
6963,Devil's Playground (2002),Documentary,4.25,2.0,30068.0,amish,documentary devil's playground amish
6965,Journeys with George (2002),Documentary,3.5,1.0,158413.0,,documentary journeys with george
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,3.8333333333333335,3.0,9556.0,,actioncrimefantasysci-fithriller darkman
6967,Dead of Night (1945),Horror|Mystery,0.5,1.0,13581.0,,horrormystery dead of night
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,4.5,1.0,19184.0,,"dramasci-fi dernier combat, le (last battle, the)"
6970,Desk Set (1957),Comedy|Romance,3.75,2.0,24203.0,hepburn and tracy,comedyromance desk set hepburn and tracy
6971,Europa (Zentropa) (1991),Drama|Thriller,4.0,1.0,9065.0,,dramathriller europa (zentropa)
6973,Final Analysis (1992),Drama|Romance|Thriller,2.5,1.0,4823.0,,dramaromancethriller final analysis
6974,"Freshman, The (1990)",Comedy|Crime,3.0,6.0,10168.0,,"comedycrime freshman, the"
6975,Funny Games (1997),Drama|Horror|Thriller,3.2,5.0,10234.0,,dramahorrorthriller funny games
6978,Slacker (1991),Comedy|Drama,3.25,4.0,14022.0,,comedydrama slacker
6979,WarGames (1983),Drama|Sci-Fi|Thriller,3.3095238095238093,21.0,860.0,cold war,dramasci-fithriller wargames cold war
6981,"Ordet (Word, The) (1955)",Drama,3.75,2.0,48035.0,religion,"drama ordet (word, the) religion"
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,3.5,1.0,5000.0,,dramawar forbidden games (jeux interdits)
6983,Jane Eyre (1944),Drama|Romance,5.0,1.0,22744.0,,dramaromance jane eyre
6984,"Tale of Two Cities, A (1935)",Drama,4.0,1.0,17831.0,dickens,"drama tale of two cities, a dickens"
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,3.9,5.0,780.0,saint,"drama passion of joan of arc, the (passion de jeanne d'arc, la) saint"
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,3.0,1.0,31510.0,,adventuredramaromance ben-hur: a tale of the christ
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,3.857142857142857,7.0,234.0,,"crimefantasyhorror cabinet of dr. caligari, the (cabinet des dr. caligari., das)"
6989,Gorky Park (1983),Crime|Drama|Thriller,3.5,4.0,8289.0,,crimedramathriller gorky park
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,3.5,1.0,11583.0,,actionadventurecomedycrimedrama the great train robbery
6992,Guarding Tess (1994),Comedy|Drama,2.75,2.0,6472.0,,comedydrama guarding tess
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,3.769230769230769,13.0,5143.0,family,comedydramaromance hannah and her sisters family
6994,"Hard Way, The (1991)",Action|Comedy,3.25,2.0,11384.0,,"actioncomedy hard way, the"
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,1.8571428571428572,7.0,8010.0,,actionsci-fi highlander ii: the quickening
6997,Hoffa (1992),Crime|Drama,3.0,2.0,10410.0,,crimedrama hoffa
6998,House of Cards (1993),Drama,2.0,1.0,47095.0,,drama house of cards
6999,Housesitter (1992),Comedy|Romance,2.25,2.0,10407.0,,comedyromance housesitter
7000,Hudson Hawk (1991),Action|Adventure|Comedy,3.0,4.0,9292.0,,actionadventurecomedy hudson hawk
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,3.75,6.0,11850.0,,horrormysterysci-fithriller invasion of the body snatchers
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,2.8823529411764706,17.0,951.0,,actioncomedycrimethriller kindergarten cop
7005,King Ralph (1991),Comedy,1.5,1.0,10804.0,,comedy king ralph
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,3.5,8.0,9319.0,,"actioncomedycrimedramathriller last boy scout, the"
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,4.5,5.0,1643.0,,dramaromance last tango in paris (ultimo tango a parigi)
7009,Lorenzo's Oil (1992),Drama,3.3333333333333335,3.0,2007.0,,drama lorenzo's oil
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,3.5,3.0,10995.0,,"dramaromance lover, the (amant, l')"
7012,Mr. Destiny (1990),Comedy|Fantasy,3.0,1.0,2612.0,,comedyfantasy mr. destiny
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,4.0,7.0,3112.0,good and evil,"dramafilm-noirthriller night of the hunter, the good and evil"
7015,Only the Lonely (1991),Comedy|Romance,3.1666666666666665,3.0,2611.0,,comedyromance only the lonely
7016,Over the Top (1987),Action|Drama,1.5,3.0,1825.0,,actiondrama over the top
7017,Passenger 57 (1992),Action|Thriller,3.5,3.0,10538.0,,actionthriller passenger 57
7018,Presumed Innocent (1990),Crime|Drama|Thriller,3.9,5.0,11092.0,court scott turow,crimedramathriller presumed innocent court scott turow
7019,Project X (1987),Comedy|Drama,2.75,2.0,18410.0,,comedydrama project x
7020,Proof (1991),Comedy|Drama|Romance,,,14904.0,notable nudity,comedydramaromance proof notable nudity
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,3.933333333333333,30.0,3176.0,based on a book bloody brutal controversial dystopia goretastic satire social commentary survival violence,actiondramahorrorthriller battle royale (batoru rowaiaru) based on a book bloody brutal controversial dystopia goretastic satire social commentary survival violence
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,4.5,1.0,9261.0,in netflix queue,"comedydramaromance wedding banquet, the (xi yan) in netflix queue"
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,3.6666666666666665,3.0,5336.0,bleak confrontational disturbing harsh haunting inhumane thought-provoking,"drama salo, or the 120 days of sodom (salò o le 120 giornate di sodoma) bleak confrontational disturbing harsh haunting inhumane thought-provoking"
